secaoprincipal;zona;codmunicipio;municipio;codlocal;localvotacao;endereco;bairro;cep;aptos
152;117;13897;FORTALEZA;1210;COLEGIO SANTA HELENA;AV CONTORNO NORTE 819;CONJUNTO ESPERANÇA;60763730;393
153;117;13897;FORTALEZA;1210;COLEGIO SANTA HELENA;AV CONTORNO NORTE 819;CONJUNTO ESPERANÇA;60763730;395
154;117;13897;FORTALEZA;1066;EEEP DARCY RIBEIRO;RUA CONEGO DE CASTRO, S/N;CONJUNTO ESPERANÇA;60764205;370
155;117;13897;FORTALEZA;1066;EEEP DARCY RIBEIRO;RUA CONEGO DE CASTRO, S/N;CONJUNTO ESPERANÇA;60764205;373
156;117;13897;FORTALEZA;1066;EEEP DARCY RIBEIRO;RUA CONEGO DE CASTRO, S/N;CONJUNTO ESPERANÇA;60764205;373
157;117;13897;FORTALEZA;1236;EEF JOSE AYRTON TEIXEIRA;RUA ALFREDO MAMEDE SN;MANUEL SÁTIRO;60763800;325
158;117;13897;FORTALEZA;1236;EEF JOSE AYRTON TEIXEIRA;RUA ALFREDO MAMEDE SN;MANUEL SÁTIRO;60763800;330
159;117;13897;FORTALEZA;1236;EEF JOSE AYRTON TEIXEIRA;RUA ALFREDO MAMEDE SN;MANUEL SÁTIRO;60763800;329
160;117;13897;FORTALEZA;1236;EEF JOSE AYRTON TEIXEIRA;RUA ALFREDO MAMEDE SN;MANUEL SÁTIRO;60763800;325
161;117;13897;FORTALEZA;1236;EEF JOSE AYRTON TEIXEIRA;RUA ALFREDO MAMEDE SN;MANUEL SÁTIRO;60763800;325
162;117;13897;FORTALEZA;1236;EEF JOSE AYRTON TEIXEIRA;RUA ALFREDO MAMEDE SN;MANUEL SÁTIRO;60763800;327
163;117;13897;FORTALEZA;1244;EEFM JULIA ALVES PESSOA;RUA SÃO FRANCISCO SN;BOM JARDIM;60733392;396
164;117;13897;FORTALEZA;1244;EEFM JULIA ALVES PESSOA;RUA SÃO FRANCISCO SN;BOM JARDIM;60733392;391
165;117;13897;FORTALEZA;1244;EEFM JULIA ALVES PESSOA;RUA SÃO FRANCISCO SN;BOM JARDIM;60733392;390
166;117;13897;FORTALEZA;1244;EEFM JULIA ALVES PESSOA;RUA SÃO FRANCISCO SN;BOM JARDIM;60733392;392
167;117;13897;FORTALEZA;1244;EEFM JULIA ALVES PESSOA;RUA SÃO FRANCISCO SN;BOM JARDIM;60733392;393
168;117;13897;FORTALEZA;1244;EEFM JULIA ALVES PESSOA;RUA SÃO FRANCISCO SN;BOM JARDIM;60733392;393
169;117;13897;FORTALEZA;1244;EEFM JULIA ALVES PESSOA;RUA SÃO FRANCISCO SN;BOM JARDIM;60733392;390
170;117;13897;FORTALEZA;1244;EEFM JULIA ALVES PESSOA;RUA SÃO FRANCISCO SN;BOM JARDIM;60733392;393
171;117;13897;FORTALEZA;1244;EEFM JULIA ALVES PESSOA;RUA SÃO FRANCISCO SN;BOM JARDIM;60733392;391
172;117;13897;FORTALEZA;1694;INSTITUTO EDUCACIONAL CASTRO;RUA SÃO FRANCISCO DO JARDIM, 396;BOM JARDIM;60545064;394
173;117;13897;FORTALEZA;1694;INSTITUTO EDUCACIONAL CASTRO;RUA SÃO FRANCISCO DO JARDIM, 396;BOM JARDIM;60545064;392
174;117;13897;FORTALEZA;1694;INSTITUTO EDUCACIONAL CASTRO;RUA SÃO FRANCISCO DO JARDIM, 396;BOM JARDIM;60545064;392
175;117;13897;FORTALEZA;1694;INSTITUTO EDUCACIONAL CASTRO;RUA SÃO FRANCISCO DO JARDIM, 396;BOM JARDIM;60545064;389
176;117;13897;FORTALEZA;1694;INSTITUTO EDUCACIONAL CASTRO;RUA SÃO FRANCISCO DO JARDIM, 396;BOM JARDIM;60545064;397
177;117;13897;FORTALEZA;1694;INSTITUTO EDUCACIONAL CASTRO;RUA SÃO FRANCISCO DO JARDIM, 396;BOM JARDIM;60545064;395
178;117;13897;FORTALEZA;1694;INSTITUTO EDUCACIONAL CASTRO;RUA SÃO FRANCISCO DO JARDIM, 396;BOM JARDIM;60545064;393
179;117;13897;FORTALEZA;1686;COLÉGIO VENCER;RUA JARDIM PARUARA, 1108;SIQUEIRA;60731570;391
180;117;13897;FORTALEZA;1694;INSTITUTO EDUCACIONAL CASTRO;RUA SÃO FRANCISCO DO JARDIM, 396;BOM JARDIM;60545064;394
181;117;13897;FORTALEZA;1694;INSTITUTO EDUCACIONAL CASTRO;RUA SÃO FRANCISCO DO JARDIM, 396;BOM JARDIM;60545064;387
182;117;13897;FORTALEZA;1252;EEFM IRAPUAN CAVALCANTE PINHEIRO;AV E 305;CONJUNTO ESPERANÇA;60763480;388
183;117;13897;FORTALEZA;1252;EEFM IRAPUAN CAVALCANTE PINHEIRO;AV E 305;CONJUNTO ESPERANÇA;60763480;392
184;117;13897;FORTALEZA;1252;EEFM IRAPUAN CAVALCANTE PINHEIRO;AV E 305;CONJUNTO ESPERANÇA;60763480;389
185;117;13897;FORTALEZA;1252;EEFM IRAPUAN CAVALCANTE PINHEIRO;AV E 305;CONJUNTO ESPERANÇA;60763480;393
186;117;13897;FORTALEZA;1252;EEFM IRAPUAN CAVALCANTE PINHEIRO;AV E 305;CONJUNTO ESPERANÇA;60763480;390
187;117;13897;FORTALEZA;1252;EEFM IRAPUAN CAVALCANTE PINHEIRO;AV E 305;CONJUNTO ESPERANÇA;60763480;393
188;117;13897;FORTALEZA;1252;EEFM IRAPUAN CAVALCANTE PINHEIRO;AV E 305;CONJUNTO ESPERANÇA;60763480;388
189;117;13897;FORTALEZA;1252;EEFM IRAPUAN CAVALCANTE PINHEIRO;AV E 305;CONJUNTO ESPERANÇA;60763480;393
190;117;13897;FORTALEZA;1252;EEFM IRAPUAN CAVALCANTE PINHEIRO;AV E 305;CONJUNTO ESPERANÇA;60763480;387
191;117;13897;FORTALEZA;1252;EEFM IRAPUAN CAVALCANTE PINHEIRO;AV E 305;CONJUNTO ESPERANÇA;60763480;391
192;117;13897;FORTALEZA;1708;CITS - CENTRO DE INCLUSÃO TECNOLÓGICA E SOCIAL;RUA CÔNEGO DE CASTRO, 3955;PARQUE SÃO JOSÉ;60730202;392
193;117;13897;FORTALEZA;1260;EEFM IRMAO URBANO GONZALEZ RODRIGUEZ;RUA CONEGO DE CASTRO, 4055;PARQUE SÃO JOSÉ;60730000;396
194;117;13897;FORTALEZA;1708;CITS - CENTRO DE INCLUSÃO TECNOLÓGICA E SOCIAL;RUA CÔNEGO DE CASTRO, 3955;PARQUE SÃO JOSÉ;60730202;392
195;117;13897;FORTALEZA;1708;CITS - CENTRO DE INCLUSÃO TECNOLÓGICA E SOCIAL;RUA CÔNEGO DE CASTRO, 3955;PARQUE SÃO JOSÉ;60730202;389
196;117;13897;FORTALEZA;1279;COLÉGIO CASTRO ALVES;RUA TULIPA NEGRA, 2319;PARQUE PRESIDENTE VARGAS;60762620;389
197;117;13897;FORTALEZA;1279;COLÉGIO CASTRO ALVES;RUA TULIPA NEGRA, 2319;PARQUE PRESIDENTE VARGAS;60762620;396
198;117;13897;FORTALEZA;1279;COLÉGIO CASTRO ALVES;RUA TULIPA NEGRA, 2319;PARQUE PRESIDENTE VARGAS;60762620;396
199;117;13897;FORTALEZA;1279;COLÉGIO CASTRO ALVES;RUA TULIPA NEGRA, 2319;PARQUE PRESIDENTE VARGAS;60762620;395
200;117;13897;FORTALEZA;1279;COLÉGIO CASTRO ALVES;RUA TULIPA NEGRA, 2319;PARQUE PRESIDENTE VARGAS;60762620;390
201;117;13897;FORTALEZA;1279;COLÉGIO CASTRO ALVES;RUA TULIPA NEGRA, 2319;PARQUE PRESIDENTE VARGAS;60762620;391
202;117;13897;FORTALEZA;1279;COLÉGIO CASTRO ALVES;RUA TULIPA NEGRA, 2319;PARQUE PRESIDENTE VARGAS;60762620;393
203;117;13897;FORTALEZA;1279;COLÉGIO CASTRO ALVES;RUA TULIPA NEGRA, 2319;PARQUE PRESIDENTE VARGAS;60762620;391
204;117;13897;FORTALEZA;1279;COLÉGIO CASTRO ALVES;RUA TULIPA NEGRA, 2319;PARQUE PRESIDENTE VARGAS;60762620;397
205;117;13897;FORTALEZA;1287;EEFM PROFA ADALGISA BONFIM SOARES;AV DA PENETRACAO OESTE 150;CONJUNTO ESPERANÇA;60763390;383
206;117;13897;FORTALEZA;1287;EEFM PROFA ADALGISA BONFIM SOARES;AV DA PENETRACAO OESTE 150;CONJUNTO ESPERANÇA;60763390;381
207;117;13897;FORTALEZA;1287;EEFM PROFA ADALGISA BONFIM SOARES;AV DA PENETRACAO OESTE 150;CONJUNTO ESPERANÇA;60763390;381
208;117;13897;FORTALEZA;1287;EEFM PROFA ADALGISA BONFIM SOARES;AV DA PENETRACAO OESTE 150;CONJUNTO ESPERANÇA;60763390;387
209;117;13897;FORTALEZA;1287;EEFM PROFA ADALGISA BONFIM SOARES;AV DA PENETRACAO OESTE 150;CONJUNTO ESPERANÇA;60763390;383
210;117;13897;FORTALEZA;1287;EEFM PROFA ADALGISA BONFIM SOARES;AV DA PENETRACAO OESTE 150;CONJUNTO ESPERANÇA;60763390;381
211;117;13897;FORTALEZA;1287;EEFM PROFA ADALGISA BONFIM SOARES;AV DA PENETRACAO OESTE 150;CONJUNTO ESPERANÇA;60763390;385
212;117;13897;FORTALEZA;1287;EEFM PROFA ADALGISA BONFIM SOARES;AV DA PENETRACAO OESTE 150;CONJUNTO ESPERANÇA;60763390;383
213;117;13897;FORTALEZA;1287;EEFM PROFA ADALGISA BONFIM SOARES;AV DA PENETRACAO OESTE 150;CONJUNTO ESPERANÇA;60763390;384
214;117;13897;FORTALEZA;1287;EEFM PROFA ADALGISA BONFIM SOARES;AV DA PENETRACAO OESTE 150;CONJUNTO ESPERANÇA;60763390;381
215;117;13897;FORTALEZA;1287;EEFM PROFA ADALGISA BONFIM SOARES;AV DA PENETRACAO OESTE 150;CONJUNTO ESPERANÇA;60763390;380
216;117;13897;FORTALEZA;1295;EEFM PROFA ADELIA BRASIL FEIJO;AV CONTORNO SUL, 1540;CONJUNTO ESPERANÇA;60763430;397
217;117;13897;FORTALEZA;1295;EEFM PROFA ADELIA BRASIL FEIJO;AV CONTORNO SUL, 1540;CONJUNTO ESPERANÇA;60763430;393
218;117;13897;FORTALEZA;1295;EEFM PROFA ADELIA BRASIL FEIJO;AV CONTORNO SUL, 1540;CONJUNTO ESPERANÇA;60763430;394
219;117;13897;FORTALEZA;1295;EEFM PROFA ADELIA BRASIL FEIJO;AV CONTORNO SUL, 1540;CONJUNTO ESPERANÇA;60763430;398
220;117;13897;FORTALEZA;1295;EEFM PROFA ADELIA BRASIL FEIJO;AV CONTORNO SUL, 1540;CONJUNTO ESPERANÇA;60763430;392
221;117;13897;FORTALEZA;1295;EEFM PROFA ADELIA BRASIL FEIJO;AV CONTORNO SUL, 1540;CONJUNTO ESPERANÇA;60763430;389
222;117;13897;FORTALEZA;1295;EEFM PROFA ADELIA BRASIL FEIJO;AV CONTORNO SUL, 1540;CONJUNTO ESPERANÇA;60763430;391
223;117;13897;FORTALEZA;1309;EEFM SENADOR OSIRES PONTES;RUA DIVINA 150;SIQUEIRA;60731810;395
224;117;13897;FORTALEZA;1309;EEFM SENADOR OSIRES PONTES;RUA DIVINA 150;SIQUEIRA;60731810;397
225;117;13897;FORTALEZA;1309;EEFM SENADOR OSIRES PONTES;RUA DIVINA 150;SIQUEIRA;60731810;393
226;117;13897;FORTALEZA;1309;EEFM SENADOR OSIRES PONTES;RUA DIVINA 150;SIQUEIRA;60731810;394
227;117;13897;FORTALEZA;1309;EEFM SENADOR OSIRES PONTES;RUA DIVINA 150;SIQUEIRA;60731810;392
228;117;13897;FORTALEZA;1309;EEFM SENADOR OSIRES PONTES;RUA DIVINA 150;SIQUEIRA;60731810;393
229;117;13897;FORTALEZA;1309;EEFM SENADOR OSIRES PONTES;RUA DIVINA 150;SIQUEIRA;60731810;397
230;117;13897;FORTALEZA;1309;EEFM SENADOR OSIRES PONTES;RUA DIVINA 150;SIQUEIRA;60731810;396
231;117;13897;FORTALEZA;1309;EEFM SENADOR OSIRES PONTES;RUA DIVINA 150;SIQUEIRA;60731810;393
232;117;13897;FORTALEZA;1309;EEFM SENADOR OSIRES PONTES;RUA DIVINA 150;SIQUEIRA;60731810;394
233;117;13897;FORTALEZA;1309;EEFM SENADOR OSIRES PONTES;RUA DIVINA 150;SIQUEIRA;60731810;393
234;117;13897;FORTALEZA;1317;ESCOLA MUNICIPAL CATARINA LIMA DA SILVA;RUA PEDRO MARTINS, 313;BOM JARDIM;60540110;389
235;117;13897;FORTALEZA;1325;EM FLORIVAL ALVES SERAINE;RUA ITATIAIA, 1000;CANINDEZINHO;60731455;396
236;117;13897;FORTALEZA;1325;EM FLORIVAL ALVES SERAINE;RUA ITATIAIA, 1000;CANINDEZINHO;60731455;400
239;117;13897;FORTALEZA;1341;ESCOLA MUNICIPAL HERBERT DE SOUSA;RUA URUCUTUBA 1599;BOM JARDIM;60540130;389
240;117;13897;FORTALEZA;1350;EM JOSE MARIA MOREIRA CAMPOS;RUA FRANCISCO ALMEIDA, 525 CJ. APOLO XI;PARQUE PRESIDENTE VARGAS;60762840;395
241;117;13897;FORTALEZA;1368;EMEIF MARIA BEZERRA QUEVEDO;RUA 103, 28 - CJ. NOVO MONDUBIM;MANUEL SÁTIRO;60764260;385
242;117;13897;FORTALEZA;1368;EMEIF MARIA BEZERRA QUEVEDO;RUA 103, 28 - CJ. NOVO MONDUBIM;MANUEL SÁTIRO;60764260;389
243;117;13897;FORTALEZA;1368;EMEIF MARIA BEZERRA QUEVEDO;RUA 103, 28 - CJ. NOVO MONDUBIM;MANUEL SÁTIRO;60764260;382
244;117;13897;FORTALEZA;1368;EMEIF MARIA BEZERRA QUEVEDO;RUA 103, 28 - CJ. NOVO MONDUBIM;MANUEL SÁTIRO;60764260;393
245;117;13897;FORTALEZA;1368;EMEIF MARIA BEZERRA QUEVEDO;RUA 103, 28 - CJ. NOVO MONDUBIM;MANUEL SÁTIRO;60764260;392
246;117;13897;FORTALEZA;1376;ESCOLA MUNICIPAL MARIETA GUEDES MARTINS;RUA JOSE GUEDES MARTINS 4701;PARQUE SANTA ROSA;60731090;397
247;117;13897;FORTALEZA;1376;ESCOLA MUNICIPAL MARIETA GUEDES MARTINS;RUA JOSE GUEDES MARTINS 4701;PARQUE SANTA ROSA;60731090;396
248;117;13897;FORTALEZA;1376;ESCOLA MUNICIPAL MARIETA GUEDES MARTINS;RUA JOSE GUEDES MARTINS 4701;PARQUE SANTA ROSA;60731090;396
249;117;13897;FORTALEZA;1376;ESCOLA MUNICIPAL MARIETA GUEDES MARTINS;RUA JOSE GUEDES MARTINS 4701;PARQUE SANTA ROSA;60731090;394
250;117;13897;FORTALEZA;1376;ESCOLA MUNICIPAL MARIETA GUEDES MARTINS;RUA JOSE GUEDES MARTINS 4701;PARQUE SANTA ROSA;60731090;394
251;117;13897;FORTALEZA;1376;ESCOLA MUNICIPAL MARIETA GUEDES MARTINS;RUA JOSE GUEDES MARTINS 4701;PARQUE SANTA ROSA;60731090;388
252;117;13897;FORTALEZA;1066;EEEP DARCY RIBEIRO;RUA CONEGO DE CASTRO, S/N;CONJUNTO ESPERANÇA;60764205;370
253;117;13897;FORTALEZA;1066;EEEP DARCY RIBEIRO;RUA CONEGO DE CASTRO, S/N;CONJUNTO ESPERANÇA;60764205;370
254;117;13897;FORTALEZA;1384;EM PADRE ANTONIO MONTEIRO DA CRUZ;RUA DE PEDESTRE XIII, 25 - JARDIM FLUMINENSE II;CANINDEZINHO;60734290;392
255;117;13897;FORTALEZA;1384;EM PADRE ANTONIO MONTEIRO DA CRUZ;RUA DE PEDESTRE XIII, 25 - JARDIM FLUMINENSE II;CANINDEZINHO;60734290;395
256;117;13897;FORTALEZA;1392;ESCOLA MUNICIPAL PROF JOAQUIM ALVES;AV. OSÓRIO DE PAIVA 8030;SIQUEIRA;60720001;400
257;117;13897;FORTALEZA;1392;ESCOLA MUNICIPAL PROF JOAQUIM ALVES;AV. OSÓRIO DE PAIVA 8030;SIQUEIRA;60720001;398
258;117;13897;FORTALEZA;1392;ESCOLA MUNICIPAL PROF JOAQUIM ALVES;AV. OSÓRIO DE PAIVA 8030;SIQUEIRA;60720001;400
259;117;13897;FORTALEZA;1392;ESCOLA MUNICIPAL PROF JOAQUIM ALVES;AV. OSÓRIO DE PAIVA 8030;SIQUEIRA;60720001;395
261;117;13897;FORTALEZA;1430;EEFM PAULO ELPIDIO;RUA PROF MANOEL DE CASTRO 1202;SIQUEIRA;60733630;341
263;117;13897;FORTALEZA;1686;COLÉGIO VENCER;RUA JARDIM PARUARA, 1108;SIQUEIRA;60731570;391
264;117;13897;FORTALEZA;1309;EEFM SENADOR OSIRES PONTES;RUA DIVINA 150;SIQUEIRA;60731810;394
265;117;13897;FORTALEZA;1392;ESCOLA MUNICIPAL PROF JOAQUIM ALVES;AV. OSÓRIO DE PAIVA 8030;SIQUEIRA;60720001;403
266;117;13897;FORTALEZA;1708;CITS - CENTRO DE INCLUSÃO TECNOLÓGICA E SOCIAL;RUA CÔNEGO DE CASTRO, 3955;PARQUE SÃO JOSÉ;60730202;396
267;117;13897;FORTALEZA;1066;EEEP DARCY RIBEIRO;RUA CONEGO DE CASTRO, S/N;CONJUNTO ESPERANÇA;60764205;372
268;117;13897;FORTALEZA;1384;EM PADRE ANTONIO MONTEIRO DA CRUZ;RUA DE PEDESTRE XIII, 25 - JARDIM FLUMINENSE II;CANINDEZINHO;60734290;384
269;117;13897;FORTALEZA;1317;ESCOLA MUNICIPAL CATARINA LIMA DA SILVA;RUA PEDRO MARTINS, 313;BOM JARDIM;60540110;386
270;117;13897;FORTALEZA;1341;ESCOLA MUNICIPAL HERBERT DE SOUSA;RUA URUCUTUBA 1599;BOM JARDIM;60540130;390
271;117;13897;FORTALEZA;1325;EM FLORIVAL ALVES SERAINE;RUA ITATIAIA, 1000;CANINDEZINHO;60731455;399
272;117;13897;FORTALEZA;1309;EEFM SENADOR OSIRES PONTES;RUA DIVINA 150;SIQUEIRA;60731810;398
274;117;13897;FORTALEZA;1449;EMEIF PROF. EDILSON BRASIL SOAREZ;RUA URUCUTUBA, 2001 (ALTURA) - CJ. TATUMUNDE;BOM JARDIM;60540130;368
275;117;13897;FORTALEZA;1279;COLÉGIO CASTRO ALVES;RUA TULIPA NEGRA, 2319;PARQUE PRESIDENTE VARGAS;60762620;396
276;117;13897;FORTALEZA;1236;EEF JOSE AYRTON TEIXEIRA;RUA ALFREDO MAMEDE SN;MANUEL SÁTIRO;60763800;329
277;117;13897;FORTALEZA;1210;COLEGIO SANTA HELENA;AV CONTORNO NORTE 819;CONJUNTO ESPERANÇA;60763730;390
279;117;13897;FORTALEZA;1309;EEFM SENADOR OSIRES PONTES;RUA DIVINA 150;SIQUEIRA;60731810;393
280;117;13897;FORTALEZA;1295;EEFM PROFA ADELIA BRASIL FEIJO;AV CONTORNO SUL, 1540;CONJUNTO ESPERANÇA;60763430;391
281;117;13897;FORTALEZA;1430;EEFM PAULO ELPIDIO;RUA PROF MANOEL DE CASTRO 1202;SIQUEIRA;60733630;340
282;117;13897;FORTALEZA;1708;CITS - CENTRO DE INCLUSÃO TECNOLÓGICA E SOCIAL;RUA CÔNEGO DE CASTRO, 3955;PARQUE SÃO JOSÉ;60730202;391
284;117;13897;FORTALEZA;1392;ESCOLA MUNICIPAL PROF JOAQUIM ALVES;AV. OSÓRIO DE PAIVA 8030;SIQUEIRA;60720001;404
285;117;13897;FORTALEZA;1368;EMEIF MARIA BEZERRA QUEVEDO;RUA 103, 28 - CJ. NOVO MONDUBIM;MANUEL SÁTIRO;60764260;394
287;117;13897;FORTALEZA;1252;EEFM IRAPUAN CAVALCANTE PINHEIRO;AV E 305;CONJUNTO ESPERANÇA;60763480;390
289;117;13897;FORTALEZA;1384;EM PADRE ANTONIO MONTEIRO DA CRUZ;RUA DE PEDESTRE XIII, 25 - JARDIM FLUMINENSE II;CANINDEZINHO;60734290;395
290;117;13897;FORTALEZA;1066;EEEP DARCY RIBEIRO;RUA CONEGO DE CASTRO, S/N;CONJUNTO ESPERANÇA;60764205;372
291;117;13897;FORTALEZA;1279;COLÉGIO CASTRO ALVES;RUA TULIPA NEGRA, 2319;PARQUE PRESIDENTE VARGAS;60762620;396
292;117;13897;FORTALEZA;1066;EEEP DARCY RIBEIRO;RUA CONEGO DE CASTRO, S/N;CONJUNTO ESPERANÇA;60764205;370
293;117;13897;FORTALEZA;1325;EM FLORIVAL ALVES SERAINE;RUA ITATIAIA, 1000;CANINDEZINHO;60731455;396
294;117;13897;FORTALEZA;1341;ESCOLA MUNICIPAL HERBERT DE SOUSA;RUA URUCUTUBA 1599;BOM JARDIM;60540130;393
295;117;13897;FORTALEZA;1287;EEFM PROFA ADALGISA BONFIM SOARES;AV DA PENETRACAO OESTE 150;CONJUNTO ESPERANÇA;60763390;382
296;117;13897;FORTALEZA;1546;ESCOLA PADRE JOSINO;RUA ADALBERTO MALVEIRA, 558;SIQUEIRA;60732290;399
297;117;13897;FORTALEZA;1708;CITS - CENTRO DE INCLUSÃO TECNOLÓGICA E SOCIAL;RUA CÔNEGO DE CASTRO, 3955;PARQUE SÃO JOSÉ;60730202;396
300;117;13897;FORTALEZA;1317;ESCOLA MUNICIPAL CATARINA LIMA DA SILVA;RUA PEDRO MARTINS, 313;BOM JARDIM;60540110;390
301;117;13897;FORTALEZA;1236;EEF JOSE AYRTON TEIXEIRA;RUA ALFREDO MAMEDE SN;MANUEL SÁTIRO;60763800;328
306;117;13897;FORTALEZA;1295;EEFM PROFA ADELIA BRASIL FEIJO;AV CONTORNO SUL, 1540;CONJUNTO ESPERANÇA;60763430;396
310;117;13897;FORTALEZA;1392;ESCOLA MUNICIPAL PROF JOAQUIM ALVES;AV. OSÓRIO DE PAIVA 8030;SIQUEIRA;60720001;397
311;117;13897;FORTALEZA;1279;COLÉGIO CASTRO ALVES;RUA TULIPA NEGRA, 2319;PARQUE PRESIDENTE VARGAS;60762620;393
313;117;13897;FORTALEZA;1511;EM NARCISO PESSOA DE ARAÚJO;AV. OSÓRIO DE PAIVA, 4841;CANINDEZINHO;60731335;328
314;117;13897;FORTALEZA;1554;PROJETO ALIANÇA COM CRISTO;RUA WALDEMAR PAES BRAGANÇA 1208;BOM JARDIM;60545055;316
315;117;13897;FORTALEZA;1546;ESCOLA PADRE JOSINO;RUA ADALBERTO MALVEIRA, 558;SIQUEIRA;60732290;404
317;117;13897;FORTALEZA;1520;EEFM PROFESSORA MARIA MARGARIDA DE CASTRO ALMEIDA;AV. CONTORNO SUL, 960;CONJUNTO ESPERANÇA;60763430;391
318;117;13897;FORTALEZA;1490;EEFM SAO JOSE;RUA COMENDADOR GARCIA, 2066;PARQUE SÃO JOSÉ;60730270;395
320;117;13897;FORTALEZA;1635;CUCA MONDUBIM;RUA SANTA MARLÚCIA, S/N;MONDUBIM;60060170;334
322;117;13897;FORTALEZA;1520;EEFM PROFESSORA MARIA MARGARIDA DE CASTRO ALMEIDA;AV. CONTORNO SUL, 960;CONJUNTO ESPERANÇA;60763430;394
325;117;13897;FORTALEZA;1368;EMEIF MARIA BEZERRA QUEVEDO;RUA 103, 28 - CJ. NOVO MONDUBIM;MANUEL SÁTIRO;60764260;386
326;117;13897;FORTALEZA;1651;ESCOLA MUNICIPAL PROF JOSE CÍRIO PEREIRA FILHO;RUA QUARTZO ROSA, 100;SIQUEIRA;60732498;390
328;117;13897;FORTALEZA;1325;EM FLORIVAL ALVES SERAINE;RUA ITATIAIA, 1000;CANINDEZINHO;60731455;398
329;117;13897;FORTALEZA;1341;ESCOLA MUNICIPAL HERBERT DE SOUSA;RUA URUCUTUBA 1599;BOM JARDIM;60540130;393
330;117;13897;FORTALEZA;1317;ESCOLA MUNICIPAL CATARINA LIMA DA SILVA;RUA PEDRO MARTINS, 313;BOM JARDIM;60540110;388
333;117;13897;FORTALEZA;1384;EM PADRE ANTONIO MONTEIRO DA CRUZ;RUA DE PEDESTRE XIII, 25 - JARDIM FLUMINENSE II;CANINDEZINHO;60734290;393
334;117;13897;FORTALEZA;1295;EEFM PROFA ADELIA BRASIL FEIJO;AV CONTORNO SUL, 1540;CONJUNTO ESPERANÇA;60763430;396
336;117;13897;FORTALEZA;1279;COLÉGIO CASTRO ALVES;RUA TULIPA NEGRA, 2319;PARQUE PRESIDENTE VARGAS;60762620;395
337;117;13897;FORTALEZA;1350;EM JOSE MARIA MOREIRA CAMPOS;RUA FRANCISCO ALMEIDA, 525 CJ. APOLO XI;PARQUE PRESIDENTE VARGAS;60762840;392
339;117;13897;FORTALEZA;1449;EMEIF PROF. EDILSON BRASIL SOAREZ;RUA URUCUTUBA, 2001 (ALTURA) - CJ. TATUMUNDE;BOM JARDIM;60540130;358
340;117;13897;FORTALEZA;1678;CEI FRANCISCA DE ABREU LIMA;RUA C -  ESQUINA COM A RUA LUIZ MONTENEGRO, S/N;SIQUEIRA;60720015;393
343;117;13897;FORTALEZA;1325;EM FLORIVAL ALVES SERAINE;RUA ITATIAIA, 1000;CANINDEZINHO;60731455;397
344;117;13897;FORTALEZA;1651;ESCOLA MUNICIPAL PROF JOSE CÍRIO PEREIRA FILHO;RUA QUARTZO ROSA, 100;SIQUEIRA;60732498;394
345;117;13897;FORTALEZA;1295;EEFM PROFA ADELIA BRASIL FEIJO;AV CONTORNO SUL, 1540;CONJUNTO ESPERANÇA;60763430;397
346;117;13897;FORTALEZA;1368;EMEIF MARIA BEZERRA QUEVEDO;RUA 103, 28 - CJ. NOVO MONDUBIM;MANUEL SÁTIRO;60764260;390
347;117;13897;FORTALEZA;1236;EEF JOSE AYRTON TEIXEIRA;RUA ALFREDO MAMEDE SN;MANUEL SÁTIRO;60763800;330
348;117;13897;FORTALEZA;1511;EM NARCISO PESSOA DE ARAÚJO;AV. OSÓRIO DE PAIVA, 4841;CANINDEZINHO;60731335;308
350;117;13897;FORTALEZA;1341;ESCOLA MUNICIPAL HERBERT DE SOUSA;RUA URUCUTUBA 1599;BOM JARDIM;60540130;395
352;117;13897;FORTALEZA;1279;COLÉGIO CASTRO ALVES;RUA TULIPA NEGRA, 2319;PARQUE PRESIDENTE VARGAS;60762620;395
354;117;13897;FORTALEZA;1287;EEFM PROFA ADALGISA BONFIM SOARES;AV DA PENETRACAO OESTE 150;CONJUNTO ESPERANÇA;60763390;385
355;117;13897;FORTALEZA;1066;EEEP DARCY RIBEIRO;RUA CONEGO DE CASTRO, S/N;CONJUNTO ESPERANÇA;60764205;374
357;117;13897;FORTALEZA;1708;CITS - CENTRO DE INCLUSÃO TECNOLÓGICA E SOCIAL;RUA CÔNEGO DE CASTRO, 3955;PARQUE SÃO JOSÉ;60730202;399
358;117;13897;FORTALEZA;1252;EEFM IRAPUAN CAVALCANTE PINHEIRO;AV E 305;CONJUNTO ESPERANÇA;60763480;388
359;117;13897;FORTALEZA;1210;COLEGIO SANTA HELENA;AV CONTORNO NORTE 819;CONJUNTO ESPERANÇA;60763730;394
360;117;13897;FORTALEZA;1317;ESCOLA MUNICIPAL CATARINA LIMA DA SILVA;RUA PEDRO MARTINS, 313;BOM JARDIM;60540110;389
361;117;13897;FORTALEZA;1384;EM PADRE ANTONIO MONTEIRO DA CRUZ;RUA DE PEDESTRE XIII, 25 - JARDIM FLUMINENSE II;CANINDEZINHO;60734290;392
362;117;13897;FORTALEZA;1520;EEFM PROFESSORA MARIA MARGARIDA DE CASTRO ALMEIDA;AV. CONTORNO SUL, 960;CONJUNTO ESPERANÇA;60763430;391
363;117;13897;FORTALEZA;1554;PROJETO ALIANÇA COM CRISTO;RUA WALDEMAR PAES BRAGANÇA 1208;BOM JARDIM;60545055;285
